"status","http_status","venues__menus__menu_name","venues__menus__sections__subsections__subsection_name","venues__menus__sections__subsections__contents__text","venues__menus__sections__subsections__contents__type","venues__menus__sections__section_name","venues__menus__currency_symbol","venues__locu_id","venues__contact__phone","venues__name","venues__location__postal_code","venues__location__locality","venues__location__address1","venues__location__region","venues__location__country","venues__location__geo__type","venues__location__geo__coordinates001","venues__location__geo__coordinates002","venues__menus__sections__subsections__contents__price","venues__menus__sections__subsections__contents__name","venues__menus__sections__subsections__contents__description","venues__menus__sections__subsections__contents__|","venues__menus__sections__subsections__contents__|__text","venues__menus__sections__subsections__contents__|__type","venues__menus__sections__subsections__contents__|__options__name","venues__menus__sections__subsections__contents__|__options__price"
"","200","Menu","Sicilia","small / Large","ITEM","Coffee (Hot or Iced)‎","$","010717df18f8a9c82c87","(617) 876-2450","Good Food Cafe","02140","Cambridge","2378 Massachusetts Ave.","MA","United States","Point","-71.129705","42.396694","10","Cafe au Lait","Our Paraffin Treatment is a deep conditioner for your skin.  Moisturizer is gently massaged into your hands or feet, which are then dipped into therapeutic paraffin. While you rest in our toasty electric mittens or warm towels, indulge yourself in a few minutes of blissful quietude. ($5 if combined with any other service) Approximately 15 minutes","option_groups","Choose:","OPTION_CHOOSE","Pedro Ximenez, Sherry, Barbadillo","3.50"
"","200","Menu","Sicilia","small / Large","ITEM","Coffee (Hot or Iced)‎","$","010717df18f8a9c82c87","(617) 876-2450","Good Food Cafe","02140","Cambridge","2378 Massachusetts Ave.","MA","United States","Point","-71.129705","42.396694","10","Cafe Americano","Our Paraffin Treatment is a deep conditioner for your skin.  Moisturizer is gently massaged into your hands or feet, which are then dipped into therapeutic paraffin. While you rest in our toasty electric mittens or warm towels, indulge yourself in a few minutes of blissful quietude. ($5 if combined with any other service) Approximately 15 minutes","option_groups","Choose:","OPTION_CHOOSE","Pedro Ximenez, Sherry, Barbadillo","1.65"
"","200","Menu","Sicilia","small / Large","ITEM","Coffee (Hot or Iced)‎","$","010717df18f8a9c82c87","(617) 876-2450","Good Food Cafe","02140","Cambridge","2378 Massachusetts Ave.","MA","United States","Point","-71.129705","42.396694","10","Cafe Americano","Our Paraffin Treatment is a deep conditioner for your skin.  Moisturizer is gently massaged into your hands or feet, which are then dipped into therapeutic paraffin. While you rest in our toasty electric mittens or warm towels, indulge yourself in a few minutes of blissful quietude. ($5 if combined with any other service) Approximately 15 minutes","option_groups","Choose:","OPTION_CHOOSE","Pedro Ximenez, Sherry, Barbadillo","2.05"
"","200","Menu","Sicilia","small / Large","ITEM","Sandwiches‎","$","010717df18f8a9c82c87","(617) 876-2450","Good Food Cafe","02140","Cambridge","2378 Massachusetts Ave.","MA","United States","Point","-71.129705","42.396694","6.31","Fresh Mozzarella, Pesto and Roasted Red Pepper","Our Paraffin Treatment is a deep conditioner for your skin.  Moisturizer is gently massaged into your hands or feet, which are then dipped into therapeutic paraffin. While you rest in our toasty electric mittens or warm towels, indulge yourself in a few minutes of blissful quietude. ($5 if combined with any other service) Approximately 15 minutes","option_groups","Choose:","OPTION_CHOOSE","Pedro Ximenez, Sherry, Barbadillo",""
"","200","Menu","Sicilia","small / Large","ITEM","Sandwiches‎","$","010717df18f8a9c82c87","(617) 876-2450","Good Food Cafe","02140","Cambridge","2378 Massachusetts Ave.","MA","United States","Point","-71.129705","42.396694","6.54","Roasted Turkey, Stuffing and Cranberry Sauce","Our Paraffin Treatment is a deep conditioner for your skin.  Moisturizer is gently massaged into your hands or feet, which are then dipped into therapeutic paraffin. While you rest in our toasty electric mittens or warm towels, indulge yourself in a few minutes of blissful quietude. ($5 if combined with any other service) Approximately 15 minutes","option_groups","Choose:","OPTION_CHOOSE","Pedro Ximenez, Sherry, Barbadillo",""
"","200","Menu","Sicilia","small / Large","ITEM","Sandwiches‎","$","010717df18f8a9c82c87","(617) 876-2450","Good Food Cafe","02140","Cambridge","2378 Massachusetts Ave.","MA","United States","Point","-71.129705","42.396694","6.25","Chicken Caesar","Our Paraffin Treatment is a deep conditioner for your skin.  Moisturizer is gently massaged into your hands or feet, which are then dipped into therapeutic paraffin. While you rest in our toasty electric mittens or warm towels, indulge yourself in a few minutes of blissful quietude. ($5 if combined with any other service) Approximately 15 minutes","option_groups","Choose:","OPTION_CHOOSE","Pedro Ximenez, Sherry, Barbadillo",""
"","200","Menu","Sicilia","small / Large","ITEM","Sandwiches‎","$","010717df18f8a9c82c87","(617) 876-2450","Good Food Cafe","02140","Cambridge","2378 Massachusetts Ave.","MA","United States","Point","-71.129705","42.396694","6.54","Turkey, Bacon and Swiss","With lettuce, tomato and our own spicy mayo","option_groups","Choose:","OPTION_CHOOSE","Pedro Ximenez, Sherry, Barbadillo",""
"","200","Menu","Sicilia","small / Large","ITEM","Sandwiches‎","$","010717df18f8a9c82c87","(617) 876-2450","Good Food Cafe","02140","Cambridge","2378 Massachusetts Ave.","MA","United States","Point","-71.129705","42.396694","6.54","Roast Beef","With blue cheese, spicy mayo, lettuce and tomato","option_groups","Choose:","OPTION_CHOOSE","Pedro Ximenez, Sherry, Barbadillo",""
"","200","Menu","Sicilia","small / Large","ITEM","Sandwiches‎","$","010717df18f8a9c82c87","(617) 876-2450","Good Food Cafe","02140","Cambridge","2378 Massachusetts Ave.","MA","United States","Point","-71.129705","42.396694","6.78","Chicken Breast and Provolone","With‎ avocado, lemon mayo and asparagus","option_groups","Choose:","OPTION_CHOOSE","Pedro Ximenez, Sherry, Barbadillo",""
"","200","Menu","Sicilia","small / Large","ITEM","Sandwiches‎","$","010717df18f8a9c82c87","(617) 876-2450","Good Food Cafe","02140","Cambridge","2378 Massachusetts Ave.","MA","United States","Point","-71.129705","42.396694","6.54","Roast Beef","With your choice of toppings","option_groups","Choose:","OPTION_CHOOSE","Pedro Ximenez, Sherry, Barbadillo",""
"","200","Menu","Sicilia","small / Large","ITEM","Sandwiches‎","$","010717df18f8a9c82c87","(617) 876-2450","Good Food Cafe","02140","Cambridge","2378 Massachusetts Ave.","MA","United States","Point","-71.129705","42.396694","6.78","Chicken Breast and Avocado","With pesto, tomato and swiss","option_groups","Choose:","OPTION_CHOOSE","Pedro Ximenez, Sherry, Barbadillo",""
"","200","Menu","Sicilia","small / Large","ITEM","Sandwiches‎","$","010717df18f8a9c82c87","(617) 876-2450","Good Food Cafe","02140","Cambridge","2378 Massachusetts Ave.","MA","United States","Point","-71.129705","42.396694","6.54","Chicken Breast","With our homemade lemon mayo, lettuce and tomato","option_groups","Choose:","OPTION_CHOOSE","Pedro Ximenez, Sherry, Barbadillo",""
"","200","Menu","Sicilia","small / Large","ITEM","Sandwiches‎","$","010717df18f8a9c82c87","(617) 876-2450","Good Food Cafe","02140","Cambridge","2378 Massachusetts Ave.","MA","United States","Point","-71.129705","42.396694","6.31","Italiano","Prosciutto, soprasata and genoa salami with provolone and your choice of toppings","option_groups","Choose:","OPTION_CHOOSE","Pedro Ximenez, Sherry, Barbadillo",""
"","200","Menu","Sicilia","small / Large","ITEM","Sandwiches‎","$","010717df18f8a9c82c87","(617) 876-2450","Good Food Cafe","02140","Cambridge","2378 Massachusetts Ave.","MA","United States","Point","-71.129705","42.396694","6.54","Our Own Chicken Salad","With walnuts and cranberries","option_groups","Choose:","OPTION_CHOOSE","Pedro Ximenez, Sherry, Barbadillo",""
"","200","Menu","Sicilia","small / Large","ITEM","Salads‎","$","010717df18f8a9c82c87","(617) 876-2450","Good Food Cafe","02140","Cambridge","2378 Massachusetts Ave.","MA","United States","Point","-71.129705","42.396694","6.78","Cobb Salad","With chicken breast, tomato, blue cheese, bacon and hard-boiled egg","option_groups","Choose:","OPTION_CHOOSE","Pedro Ximenez, Sherry, Barbadillo",""
"","200","Menu","Sicilia","small / Large","ITEM","Salads‎","$","010717df18f8a9c82c87","(617) 876-2450","Good Food Cafe","02140","Cambridge","2378 Massachusetts Ave.","MA","United States","Point","-71.129705","42.396694","4.67","Caesar Salad","With our homemade caesar dressing","option_groups","Choose:","OPTION_CHOOSE","Pedro Ximenez, Sherry, Barbadillo",""
"","200","Menu","Sicilia","small / Large","ITEM","Salads‎","$","010717df18f8a9c82c87","(617) 876-2450","Good Food Cafe","02140","Cambridge","2378 Massachusetts Ave.","MA","United States","Point","-71.129705","42.396694","6.54","Chicken Caesar Salad","With sliced chicken breast","option_groups","Choose:","OPTION_CHOOSE","Pedro Ximenez, Sherry, Barbadillo",""
"","200","Menu","Sicilia","small / Large","ITEM","Salads‎","$","010717df18f8a9c82c87","(617) 876-2450","Good Food Cafe","02140","Cambridge","2378 Massachusetts Ave.","MA","United States","Point","-71.129705","42.396694","6.07","Roasted Red Pepper and Goat Cheese on mixed greens","With sliced chicken breast","option_groups","Choose:","OPTION_CHOOSE","Pedro Ximenez, Sherry, Barbadillo",""
"","200","Menu","Sicilia","All salads are available with our homemade ranch dressing or balsamic vinegarette","SECTION_TEXT","Salads‎","$","010717df18f8a9c82c87","(617) 876-2450","Good Food Cafe","02140","Cambridge","2378 Massachusetts Ave.","MA","United States","Point","-71.129705","42.396694","6.07","Roasted Red Pepper and Goat Cheese on mixed greens","With sliced chicken breast","option_groups","Choose:","OPTION_CHOOSE","Pedro Ximenez, Sherry, Barbadillo",""
"","200","Menu","Sicilia","All salads are available with our homemade ranch dressing or balsamic vinegarette","ITEM","Smoothies‎","$","010717df18f8a9c82c87","(617) 876-2450","Good Food Cafe","02140","Cambridge","2378 Massachusetts Ave.","MA","United States","Point","-71.129705","42.396694","4.21","Orange Strawberry Banana","With orange juice, strawberries, bananas and lowfat yogurt","option_groups","Choose:","OPTION_CHOOSE","Pedro Ximenez, Sherry, Barbadillo",""
"","200","Menu","Sicilia","All salads are available with our homemade ranch dressing or balsamic vinegarette","ITEM","Smoothies‎","$","010717df18f8a9c82c87","(617) 876-2450","Good Food Cafe","02140","Cambridge","2378 Massachusetts Ave.","MA","United States","Point","-71.129705","42.396694","4.58","The Elvis","With milk (regular, soy or lowfat) peanut butter and bananas","option_groups","Choose:","OPTION_CHOOSE","Pedro Ximenez, Sherry, Barbadillo",""
"","200","Menu","Sicilia","All salads are available with our homemade ranch dressing or balsamic vinegarette","ITEM","Smoothies‎","$","010717df18f8a9c82c87","(617) 876-2450","Good Food Cafe","02140","Cambridge","2378 Massachusetts Ave.","MA","United States","Point","-71.129705","42.396694","4.67","The Nut Elvis the elvis smoothie","With a scoop of nutella","option_groups","Choose:","OPTION_CHOOSE","Pedro Ximenez, Sherry, Barbadillo",""
"","200","Menu","Sicilia","All salads are available with our homemade ranch dressing or balsamic vinegarette","ITEM","Smoothies‎","$","010717df18f8a9c82c87","(617) 876-2450","Good Food Cafe","02140","Cambridge","2378 Massachusetts Ave.","MA","United States","Point","-71.129705","42.396694","4.21","Three Berry","With cranberry juice, strawberries, blueberries and lowfat yogurt","option_groups","Choose:","OPTION_CHOOSE","Pedro Ximenez, Sherry, Barbadillo",""
"","200","Menu","Sicilia","All salads are available with our homemade ranch dressing or balsamic vinegarette","ITEM","Smoothies‎","$","010717df18f8a9c82c87","(617) 876-2450","Good Food Cafe","02140","Cambridge","2378 Massachusetts Ave.","MA","United States","Point","-71.129705","42.396694","4.67","Green Tea Smoothie milk based","With real green tea powder","option_groups","Choose:","OPTION_CHOOSE","Pedro Ximenez, Sherry, Barbadillo",""
"","200","Menu","Sicilia","All salads are available with our homemade ranch dressing or balsamic vinegarette","ITEM","Smoothies‎","$","010717df18f8a9c82c87","(617) 876-2450","Good Food Cafe","02140","Cambridge","2378 Massachusetts Ave.","MA","United States","Point","-71.129705","42.396694","4.67","Orange Dreamsicle","With‎ milk, orange juice and real vanilla (tastes just like ice cream! )","option_groups","Choose:","OPTION_CHOOSE","Pedro Ximenez, Sherry, Barbadillo",""
"","200","Menu","Sicilia","All salads are available with our homemade ranch dressing or balsamic vinegarette","ITEM","Smoothies‎","$","010717df18f8a9c82c87","(617) 876-2450","Good Food Cafe","02140","Cambridge","2378 Massachusetts Ave.","MA","United States","Point","-71.129705","42.396694","4.44","Banana Espresso Yogurt","With milk, banana, low-fat yogurt and a shot of espresso","option_groups","Choose:","OPTION_CHOOSE","Pedro Ximenez, Sherry, Barbadillo",""
"","200","Menu","Sicilia","All salads are available with our homemade ranch dressing or balsamic vinegarette","ITEM","Smoothies‎","$","010717df18f8a9c82c87","(617) 876-2450","Good Food Cafe","02140","Cambridge","2378 Massachusetts Ave.","MA","United States","Point","-71.129705","42.396694","4.21","Frozen Cappuccino","With milk, cream, espresso and ice","option_groups","Choose:","OPTION_CHOOSE","Pedro Ximenez, Sherry, Barbadillo",""
"","200","Menu","Sicilia","All salads are available with our homemade ranch dressing or balsamic vinegarette","ITEM","Smoothies‎","$","010717df18f8a9c82c87","(617) 876-2450","Good Food Cafe","02140","Cambridge","2378 Massachusetts Ave.","MA","United States","Point","-71.129705","42.396694","4.21","Pina Colada","With pineapple juice, cream of coconut and ice","option_groups","Choose:","OPTION_CHOOSE","Pedro Ximenez, Sherry, Barbadillo",""
"","200","Menu","Sicilia","All salads are available with our homemade ranch dressing or balsamic vinegarette","ITEM","Smoothies‎","$","010717df18f8a9c82c87","(617) 876-2450","Good Food Cafe","02140","Cambridge","2378 Massachusetts Ave.","MA","United States","Point","-71.129705","42.396694","4.67","Strawberry Pina Colada","With strawberries, pineapple juice, cream of coconut and ice","option_groups","Choose:","OPTION_CHOOSE","Pedro Ximenez, Sherry, Barbadillo",""
"","200","Menu","Sicilia","All salads are available with our homemade ranch dressing or balsamic vinegarette","ITEM","Smoothies‎","$","010717df18f8a9c82c87","(617) 876-2450","Good Food Cafe","02140","Cambridge","2378 Massachusetts Ave.","MA","United States","Point","-71.129705","42.396694","4.67","Soy Avocado Strawberry","With soy milk, ripe avocado, strawberries and ice","option_groups","Choose:","OPTION_CHOOSE","Pedro Ximenez, Sherry, Barbadillo",""
"","200","Drinks","Sicilia","Our margaritas are made with 100% agave tequila, combier & lime. Showcasing the pure flavors of the tequila.","SECTION_TEXT","Margaritas​","$","013eedec51353f9ea3b9","(617) 776-0005","The Painted Burro","02144","Somerville","219 Elm St.","MA","United States","Point","-71.121202","42.394373","4.67","Soy Avocado Strawberry","With soy milk, ripe avocado, strawberries and ice","option_groups","Choose:","OPTION_CHOOSE","Pedro Ximenez, Sherry, Barbadillo",""
"","200","Drinks","Sicilia","Our margaritas are made with 100% agave tequila, combier & lime. Showcasing the pure flavors of the tequila.","ITEM","Margaritas​","$","013eedec51353f9ea3b9","(617) 776-0005","The Painted Burro","02144","Somerville","219 Elm St.","MA","United States","Point","-71.121202","42.394373","8.00","De La Casa","Agavales​ blanco, combier, lime juice","option_groups","Choose:","OPTION_CHOOSE","Pedro Ximenez, Sherry, Barbadillo",""
"","200","Drinks","Sicilia","Our margaritas are made with 100% agave tequila, combier & lime. Showcasing the pure flavors of the tequila.","ITEM","Margaritas​","$","013eedec51353f9ea3b9","(617) 776-0005","The Painted Burro","02144","Somerville","219 Elm St.","MA","United States","Point","-71.121202","42.394373","9.00","Hibiscus","Agavales blanco, hibiscus syrup, citrus","option_groups","Choose:","OPTION_CHOOSE","Pedro Ximenez, Sherry, Barbadillo",""
"","200","Drinks","Sicilia","Our margaritas are made with 100% agave tequila, combier & lime. Showcasing the pure flavors of the tequila.","ITEM","Margaritas​","$","013eedec51353f9ea3b9","(617) 776-0005","The Painted Burro","02144","Somerville","219 Elm St.","MA","United States","Point","-71.121202","42.394373","10.00","Raspberry","House made infused raspberry tequila, chambord, lemon and lime juice","option_groups","Choose:","OPTION_CHOOSE","Pedro Ximenez, Sherry, Barbadillo",""
"","200","Drinks","Sicilia","Our margaritas are made with 100% agave tequila, combier & lime. Showcasing the pure flavors of the tequila.","ITEM","Margaritas​","$","013eedec51353f9ea3b9","(617) 776-0005","The Painted Burro","02144","Somerville","219 Elm St.","MA","United States","Point","-71.121202","42.394373","9.00","Mango","Agavales blanco, combier, lime, mango","option_groups","Choose:","OPTION_CHOOSE","Pedro Ximenez, Sherry, Barbadillo",""
"","200","Drinks","Sicilia","Our margaritas are made with 100% agave tequila, combier & lime. Showcasing the pure flavors of the tequila.","ITEM","Margaritas​","$","013eedec51353f9ea3b9","(617) 776-0005","The Painted Burro","02144","Somerville","219 Elm St.","MA","United States","Point","-71.121202","42.394373","8.00","Cucumber","Cucumber infused tequila, mint simple, lime juice","option_groups","Choose:","OPTION_CHOOSE","Pedro Ximenez, Sherry, Barbadillo",""
"","200","Drinks","Sicilia","Our margaritas are made with 100% agave tequila, combier & lime. Showcasing the pure flavors of the tequila.","ITEM","Margaritas​","$","013eedec51353f9ea3b9","(617) 776-0005","The Painted Burro","02144","Somerville","219 Elm St.","MA","United States","Point","-71.121202","42.394373","9.00","Strawberry","Agavales blanco, combier, lime, strawberry puree","option_groups","Choose:","OPTION_CHOOSE","Pedro Ximenez, Sherry, Barbadillo",""
"","200","Drinks","Sicilia","Our margaritas are made with 100% agave tequila, combier & lime. Showcasing the pure flavors of the tequila.","ITEM","Margaritas​","$","013eedec51353f9ea3b9","(617) 776-0005","The Painted Burro","02144","Somerville","219 Elm St.","MA","United States","Point","-71.121202","42.394373","16.00","Burro Margarita Royale","Kah organic blanco, damiana liqueur, lime juice","option_groups","Choose:","OPTION_CHOOSE","Pedro Ximenez, Sherry, Barbadillo",""
"","200","Drinks","Sicilia","Our margaritas are made with 100% agave tequila, combier & lime. Showcasing the pure flavors of the tequila.","ITEM","Margaritas​","$","013eedec51353f9ea3b9","(617) 776-0005","The Painted Burro","02144","Somerville","219 Elm St.","MA","United States","Point","-71.121202","42.394373","8.00","Shot’N Beer","7 Oz corona bottle and your choice of one of these three blanco tequilas; exotico, la puerta negra or espolon","option_groups","Choose:","OPTION_CHOOSE","Pedro Ximenez, Sherry, Barbadillo",""
"","200","Drinks","Draft","Our margaritas are made with 100% agave tequila, combier & lime. Showcasing the pure flavors of the tequila.","ITEM","Cervezas​","$","013eedec51353f9ea3b9","(617) 776-0005","The Painted Burro","02144","Somerville","219 Elm St.","MA","United States","Point","-71.121202","42.394373","6.00","Victory Prima Pils, 5.3%, Pa 6 Happy Sol, 5.5%, Somerville","7 Oz corona bottle and your choice of one of these three blanco tequilas; exotico, la puerta negra or espolon","option_groups","Choose:","OPTION_CHOOSE","Pedro Ximenez, Sherry, Barbadillo",""
"","200","Drinks","Draft","Our margaritas are made with 100% agave tequila, combier & lime. Showcasing the pure flavors of the tequila.","ITEM","Cervezas​","$","013eedec51353f9ea3b9","(617) 776-0005","The Painted Burro","02144","Somerville","219 Elm St.","MA","United States","Point","-71.121202","42.394373","5.00","Estrella Damm, 5.2% Spain","7 Oz corona bottle and your choice of one of these three blanco tequilas; exotico, la puerta negra or espolon","option_groups","Choose:","OPTION_CHOOSE","Pedro Ximenez, Sherry, Barbadillo",""
"","200","Drinks","Draft","Our margaritas are made with 100% agave tequila, combier & lime. Showcasing the pure flavors of the tequila.","ITEM","Cervezas​","$","013eedec51353f9ea3b9","(617) 776-0005","The Painted Burro","02144","Somerville","219 Elm St.","MA","United States","Point","-71.121202","42.394373","6.00","Rapscallion Blessing 8%, Cambridge","7 Oz corona bottle and your choice of one of these three blanco tequilas; exotico, la puerta negra or espolon","option_groups","Choose:","OPTION_CHOOSE","Pedro Ximenez, Sherry, Barbadillo",""
"","200","Drinks","Draft","Our margaritas are made with 100% agave tequila, combier & lime. Showcasing the pure flavors of the tequila.","ITEM","Cervezas​","$","013eedec51353f9ea3b9","(617) 776-0005","The Painted Burro","02144","Somerville","219 Elm St.","MA","United States","Point","-71.121202","42.394373","7.00","West Coast IPA, 7.3% San Diego","7 Oz corona bottle and your choice of one of these three blanco tequilas; exotico, la puerta negra or espolon","option_groups","Choose:","OPTION_CHOOSE","Pedro Ximenez, Sherry, Barbadillo",""
"","200","Drinks","Draft","Our margaritas are made with 100% agave tequila, combier & lime. Showcasing the pure flavors of the tequila.","ITEM","Cervezas​","$","013eedec51353f9ea3b9","(617) 776-0005","The Painted Burro","02144","Somerville","219 Elm St.","MA","United States","Point","-71.121202","42.394373","5.00","Pacifico Clara, 4.8%, Mexico","7 Oz corona bottle and your choice of one of these three blanco tequilas; exotico, la puerta negra or espolon","option_groups","Choose:","OPTION_CHOOSE","Pedro Ximenez, Sherry, Barbadillo",""
"","200","Drinks","Draft","Our margaritas are made with 100% agave tequila, combier & lime. Showcasing the pure flavors of the tequila.","ITEM","Cervezas​","$","013eedec51353f9ea3b9","(617) 776-0005","The Painted Burro","02144","Somerville","219 Elm St.","MA","United States","Point","-71.121202","42.394373","5.00","Harpoon 5.9%, Boston","7 Oz corona bottle and your choice of one of these three blanco tequilas; exotico, la puerta negra or espolon","option_groups","Choose:","OPTION_CHOOSE","Pedro Ximenez, Sherry, Barbadillo",""
"","200","Drinks","Tin","Our margaritas are made with 100% agave tequila, combier & lime. Showcasing the pure flavors of the tequila.","ITEM","Cervezas​","$","013eedec51353f9ea3b9","(617) 776-0005","The Painted Burro","02144","Somerville","219 Elm St.","MA","United States","Point","-71.121202","42.394373","5.00","Oskar Blue's Mamma Yella Pils, 5.3% Colorado","7 Oz corona bottle and your choice of one of these three blanco tequilas; exotico, la puerta negra or espolon","option_groups","Choose:","OPTION_CHOOSE","Pedro Ximenez, Sherry, Barbadillo",""
"","200","Drinks","Tin","Our margaritas are made with 100% agave tequila, combier & lime. Showcasing the pure flavors of the tequila.","ITEM","Cervezas​","$","013eedec51353f9ea3b9","(617) 776-0005","The Painted Burro","02144","Somerville","219 Elm St.","MA","United States","Point","-71.121202","42.394373","6.00","Baxter Amber Road, 5.5% Maine","7 Oz corona bottle and your choice of one of these three blanco tequilas; exotico, la puerta negra or espolon","option_groups","Choose:","OPTION_CHOOSE","Pedro Ximenez, Sherry, Barbadillo",""
"","200","Drinks","Tin","Our margaritas are made with 100% agave tequila, combier & lime. Showcasing the pure flavors of the tequila.","ITEM","Cervezas​","$","013eedec51353f9ea3b9","(617) 776-0005","The Painted Burro","02144","Somerville","219 Elm St.","MA","United States","Point","-71.121202","42.394373","6.00","Baxter Pamola Pale, 4.9% Maine","7 Oz corona bottle and your choice of one of these three blanco tequilas; exotico, la puerta negra or espolon","option_groups","Choose:","OPTION_CHOOSE","Pedro Ximenez, Sherry, Barbadillo",""
"","200","Drinks","Ballenas","Our margaritas are made with 100% agave tequila, combier & lime. Showcasing the pure flavors of the tequila.","ITEM","Cervezas​","$","013eedec51353f9ea3b9","(617) 776-0005","The Painted Burro","02144","Somerville","219 Elm St.","MA","United States","Point","-71.121202","42.394373","8.00","Low Rider, 22Oz 7.2% Mexico 13 Regia, 32Oz 4.3% El Salvador","7 Oz corona bottle and your choice of one of these three blanco tequilas; exotico, la puerta negra or espolon","option_groups","Choose:","OPTION_CHOOSE","Pedro Ximenez, Sherry, Barbadillo",""
"","200","Drinks","Ballenas","Our margaritas are made with 100% agave tequila, combier & lime. Showcasing the pure flavors of the tequila.","ITEM","Cervezas​","$","013eedec51353f9ea3b9","(617) 776-0005","The Painted Burro","02144","Somerville","219 Elm St.","MA","United States","Point","-71.121202","42.394373","15.00","The Big Smoke, 22Oz, 6.2%, New Zealand","7 Oz corona bottle and your choice of one of these three blanco tequilas; exotico, la puerta negra or espolon","option_groups","Choose:","OPTION_CHOOSE","Pedro Ximenez, Sherry, Barbadillo",""
"","200","Drinks","Ballenas","Our margaritas are made with 100% agave tequila, combier & lime. Showcasing the pure flavors of the tequila.","ITEM","Cervezas​","$","013eedec51353f9ea3b9","(617) 776-0005","The Painted Burro","02144","Somerville","219 Elm St.","MA","United States","Point","-71.121202","42.394373","13.00","La Migra Imperial Stout, 22 Oz. 8.5%, Mexico","7 Oz corona bottle and your choice of one of these three blanco tequilas; exotico, la puerta negra or espolon","option_groups","Choose:","OPTION_CHOOSE","Pedro Ximenez, Sherry, Barbadillo",""
"","200","Drinks","Ballenas","Our margaritas are made with 100% agave tequila, combier & lime. Showcasing the pure flavors of the tequila.","ITEM","Cervezas​","$","013eedec51353f9ea3b9","(617) 776-0005","The Painted Burro","02144","Somerville","219 Elm St.","MA","United States","Point","-71.121202","42.394373","13.00","Runaway IPA, 22Oz 7.5%, Mexico","7 Oz corona bottle and your choice of one of these three blanco tequilas; exotico, la puerta negra or espolon","option_groups","Choose:","OPTION_CHOOSE","Pedro Ximenez, Sherry, Barbadillo",""
"","200","Drinks","Ballenas","Our margaritas are made with 100% agave tequila, combier & lime. Showcasing the pure flavors of the tequila.","ITEM","Cervezas​","$","013eedec51353f9ea3b9","(617) 776-0005","The Painted Burro","02144","Somerville","219 Elm St.","MA","United States","Point","-71.121202","42.394373","13.00","Chupacabras Pale Ale, 22Oz 5.8%, Mexico","7 Oz corona bottle and your choice of one of these three blanco tequilas; exotico, la puerta negra or espolon","option_groups","Choose:","OPTION_CHOOSE","Pedro Ximenez, Sherry, Barbadillo",""
"","200","Drinks","Bottles","Our margaritas are made with 100% agave tequila, combier & lime. Showcasing the pure flavors of the tequila.","ITEM","Cervezas​","$","013eedec51353f9ea3b9","(617) 776-0005","The Painted Burro","02144","Somerville","219 Elm St.","MA","United States","Point","-71.121202","42.394373","5.00","Sol, 4.1%, Mexico","7 Oz corona bottle and your choice of one of these three blanco tequilas; exotico, la puerta negra or espolon","option_groups","Choose:","OPTION_CHOOSE","Pedro Ximenez, Sherry, Barbadillo",""
"","200","Drinks","Bottles","Our margaritas are made with 100% agave tequila, combier & lime. Showcasing the pure flavors of the tequila.","ITEM","Cervezas​","$","013eedec51353f9ea3b9","(617) 776-0005","The Painted Burro","02144","Somerville","219 Elm St.","MA","United States","Point","-71.121202","42.394373","4.00","Corona Light, 4.5%, Mexico","7 Oz corona bottle and your choice of one of these three blanco tequilas; exotico, la puerta negra or espolon","option_groups","Choose:","OPTION_CHOOSE","Pedro Ximenez, Sherry, Barbadillo",""
"","200","Drinks","Bottles","Our margaritas are made with 100% agave tequila, combier & lime. Showcasing the pure flavors of the tequila.","ITEM","Cervezas​","$","013eedec51353f9ea3b9","(617) 776-0005","The Painted Burro","02144","Somerville","219 Elm St.","MA","United States","Point","-71.121202","42.394373","6.00","Xx Dos Equis Xx 4.8%, Mexico 5 Negra Modelo, 5.4%, Mexico","7 Oz corona bottle and your choice of one of these three blanco tequilas; exotico, la puerta negra or espolon","option_groups","Choose:","OPTION_CHOOSE","Pedro Ximenez, Sherry, Barbadillo",""
"","200","Drinks","Bottles","Our margaritas are made with 100% agave tequila, combier & lime. Showcasing the pure flavors of the tequila.","ITEM","Cervezas​","$","013eedec51353f9ea3b9","(617) 776-0005","The Painted Burro","02144","Somerville","219 Elm St.","MA","United States","Point","-71.121202","42.394373","5.00","Estrella Damm Daura, 5.4% “Gluten Free”, Spain","7 Oz corona bottle and your choice of one of these three blanco tequilas; exotico, la puerta negra or espolon","option_groups","Choose:","OPTION_CHOOSE","Pedro Ximenez, Sherry, Barbadillo",""
"","200","Drinks","Bottles","Our margaritas are made with 100% agave tequila, combier & lime. Showcasing the pure flavors of the tequila.","ITEM","Cervezas​","$","013eedec51353f9ea3b9","(617) 776-0005","The Painted Burro","02144","Somerville","219 Elm St.","MA","United States","Point","-71.121202","42.394373","5.00","Xingu Black Beer, 4.7%, Brazil","7 Oz corona bottle and your choice of one of these three blanco tequilas; exotico, la puerta negra or espolon","option_groups","Choose:","OPTION_CHOOSE","Pedro Ximenez, Sherry, Barbadillo",""
"","200","Drinks","Bottles","Our margaritas are made with 100% agave tequila, combier & lime. Showcasing the pure flavors of the tequila.","ITEM","Cocktails​","$","013eedec51353f9ea3b9","(617) 776-0005","The Painted Burro","02144","Somerville","219 Elm St.","MA","United States","Point","-71.121202","42.394373","11.00","The Aphrodisiac","Agavero, siete leguas reposado, passionfruit puree, homemade grenadine","option_groups","Choose:","OPTION_CHOOSE","Pedro Ximenez, Sherry, Barbadillo",""
